2021-02-05/23:10:27		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-05/23:11:57		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:57		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:58		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:11:59		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:00		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:00		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:00		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:00		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:01		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:01		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:01		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:01		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:02		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:02		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:02		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:02		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:03		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:03		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:03		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:04		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:04		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:04		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:04		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:05		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:05		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:05		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:06		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:06		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:07		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:07		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:07		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:08		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:09		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:10		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:11		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:12		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:13		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:14		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:14		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:15		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:16		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:16		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:17		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:17		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:18		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:19		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:19		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:20		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:20		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:21		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:21		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:22		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:22		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:23		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:23		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:23		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:23		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:24		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:24		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:24		 wafer_23012020_041211.csv: File loaded successfully!!
2021-02-05/23:12:25		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:25		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:25		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:26		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:26		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:26		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:26		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:26		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:27		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:27		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:27		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:27		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:27		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:28		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:28		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:28		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:28		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:28		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:28		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:29		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:29		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:29		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:29		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:29		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:29		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:29		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:30		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:30		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:30		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:30		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:30		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:30		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:31		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:31		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:31		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:31		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:31		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:31		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:32		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:33		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:33		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:33		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:33		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:33		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:33		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:33		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:34		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:34		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:34		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:34		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:34		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:35		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:35		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:36		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:36		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:37		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:37		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:37		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:38		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:38		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:39		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:39		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:39		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:40		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:40		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:41		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:42		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:42		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:43		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:43		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:43		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:44		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:44		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:44		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:45		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:45		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:45		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:45		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:46		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:46		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:46		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:47		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:47		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:47		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:47		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:48		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:48		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:48		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:48		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:49		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:49		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:49		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:49		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:50		 wafer_27012020_080911.csv: File loaded successfully!!
2021-02-05/23:12:50		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:50		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:51		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:51		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:51		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:52		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:53		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:53		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:54		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:54		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:55		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:55		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:56		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:56		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:56		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:56		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:56		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:57		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:57		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:57		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:57		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:58		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:58		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:58		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:58		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:58		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:59		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:59		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:59		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:12:59		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:00		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:00		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:00		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:01		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:01		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:01		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:01		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:02		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:02		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:02		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:02		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:03		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:03		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:04		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:04		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:05		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:05		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:05		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:06		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:06		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:07		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:07		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:08		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:08		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:09		 wafer_28012020_090817.csv: File loaded successfully!!
2021-02-05/23:13:09		 wafer_28012020_090817.csv: File loaded successfully!!
